b,g,r,label[red-ish, geen-ish, blue-ish, orange-ish, yellow-ish, pink-ish, purple-ish, brown-ish, grey-ish]
0.6901960784313725,0.09411764705882353,0.792156862745098,purple-ish
0.7254901960784313,0.3843137254901961,0.4,blue-ish
0.8823529411764706,0.08627450980392157,0.27450980392156865,purple-ish
0.09019607843137255,0.9215686274509803,0.7450980392156863,green-ish
0.2823529411764706,0.058823529411764705,0.6823529411764706,purple-ish
0.4627450980392157,0.6235294117647059,0.6,green-ish
0.29411764705882354,0.6588235294117647,0.9254901960784314,orange-ish
0.1450980392156863,0.4549019607843137,0.4470588235294118,green-ish
0.08627450980392157,0.6666666666666666,0.8470588235294118,brown-ish
0.45098039215686275,0.06666666666666667,0.43137254901960786,purple-ish
0.6509803921568628,0.9764705882352941,0.5372549019607843,green-ish
0.8156862745098039,0.9137254901960784,0.3686274509803922,blue-ish
0.09019607843137255,0.4117647058823529,0.5098039215686274,green-ish
0.4666666666666667,0.19215686274509805,0.43529411764705883,purple-ish
0.47058823529411764,0.6352941176470588,0.7647058823529411,brown-ish
0.996078431372549,0.8392156862745098,0.8156862745098039,blue-ish
0.2235294117647059,0.3254901960784314,0.29411764705882354,grey-ish
0.5607843137254902,0.596078431372549,0.0784313725490196,blue-ish
0.8666666666666667,0.3333333333333333,0.8274509803921568,blue-ish
0.27058823529411763,0.26666666666666666,0.7058823529411765,red-ish
0.9686274509803922,0.2823529411764706,0.06666666666666667,blue-ish
0.6627450980392157,0.43529411764705883,0.6666666666666666,purple-ish
0.29411764705882354,0.396078431372549,0.40784313725490196,grey-ish
0.3686274509803922,0.23137254901960785,0.4980392156862745,purple-ish
0.5254901960784314,0.49019607843137253,0.40784313725490196,grey-ish
0.6705882352941176,0.4745098039215686,0.9254901960784314,pink-ish
0.0,0.9882352941176471,0.6941176470588235,green-ish
0.03529411764705882,0.9372549019607843,0.2901960784313726,green-ish
0.5411764705882353,0.34901960784313724,0.1803921568627451,blue-ish
0.00784313725490196,0.8,0.7843137254901961,green-ish
0.3333333333333333,0.7372549019607844,0.43529411764705883,green-ish
0.5568627450980392,0.054901960784313725,0.7215686274509804,purple-ish
0.5803921568627451,0.11764705882352941,0.7372549019607844,pink-ish
0.047058823529411764,0.9490196078431372,0.7803921568627451,yellow-ish
0.807843137254902,0.6313725490196078,0.3137254901960784,blue-ish
0.9529411764705882,0.9921568627450981,0.10196078431372549,blue-ish
0.7333333333333333,0.7803921568627451,0.8784313725490196,brown-ish
0.615686274509804,0.20392156862745098,0.7686274509803922,purple-ish
0.48627450980392156,0.00392156862745098,0.7803921568627451,blue-ish
1.0,0.7647058823529411,0.4196078431372549,blue-ish
0.0784313725490196,0.054901960784313725,0.13333333333333333,brown-ish
0.00784313725490196,0.17647058823529413,0.8156862745098039,red-ish
0.0392156862745098,0.9882352941176471,0.24705882352941178,green-ish
0.9568627450980393,0.11764705882352941,0.1607843137254902,blue-ish
0.4196078431372549,0.4666666666666667,0.1568627450980392,green-ish
0.03529411764705882,0.09803921568627451,0.9333333333333333,red-ish
0.7058823529411765,0.9098039215686274,0.023529411764705882,green-ish
0.35294117647058826,0.2549019607843137,0.6039215686274509,red-ish
0.9333333333333333,0.5019607843137255,0.3137254901960784,blue-ish
0.7725490196078432,0.42745098039215684,0.7137254901960784,pink-ish
0.7725490196078432,0.7254901960784313,0.6980392156862745,grey-ish
0.8431372549019608,0.9490196078431372,0.8627450980392157,green-ish
0.4627450980392157,0.8352941176470589,0.4666666666666667,green-ish
0.7529411764705882,0.6901960784313725,0.050980392156862744,blue-ish
0.21176470588235294,0.4588235294117647,0.1568627450980392,yellow-ish
0.592156862745098,0.01568627450980392,0.7803921568627451,purple-ish
0.5764705882352941,0.35294117647058826,0.21568627450980393,blue-ish
0.27058823529411763,0.4,0.7490196078431373,blue-ish
0.8745098039215686,0.18823529411764706,0.16470588235294117,blue-ish
0.29411764705882354,0.5019607843137255,0.09019607843137255,green-ish
0.07058823529411765,0.792156862745098,0.8352941176470589,yellow-ish
0.4235294117647059,0.9019607843137255,0.7411764705882353,green-ish
0.5058823529411764,0.47843137254901963,0.0,blue-ish
0.49411764705882355,0.08235294117647059,0.2,purple-ish
0.4117647058823529,0.49019607843137253,0.30980392156862746,green-ish
0.9529411764705882,0.396078431372549,0.3333333333333333,blue-ish
0.01568627450980392,0.4745098039215686,0.8901960784313725,orange-ish
0.4235294117647059,0.12156862745098039,0.44313725490196076,purple-ish
0.2980392156862745,0.7333333333333333,0.9137254901960784,yellow-ish
0.4470588235294118,0.9254901960784314,0.3686274509803922,green-ish
0.6705882352941176,0.9450980392156862,0.8862745098039215,yellow-ish
0.5372549019607843,0.23529411764705882,0.9529411764705882,red-ish
